# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 0
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             0.7068583470577035
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             0.7068420234321451
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0           -0.12393317798252657            0.14503763570301365           6.02310156878616e-05             0.6779509457998821
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.3712138715960629             0.4355733515717502           0.038587423198587434             0.6195268954765103
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -0.7120274250063305              0.866241858380198            0.15647949694228913             0.5310548984383446
   6              7.756017263855728                            0.0              4.706250626316242                            0.0            -1.0709436034798197             1.4391892754151372             0.3576819508410436             0.4029354995632774
   7              8.877999452056827                            0.0              5.000002625081528                            0.0            -1.4065440954612427             2.1108262443731176             0.5884779320424078            0.24431318539519725
   8                           10.0                            0.0                            5.0                            0.0            -1.6949303391296855             2.8228022137424897             0.8273006660186786            0.07939550864984833
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 9
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             0.7853981633974483
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             0.7853714833309903
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0            -0.1470658659770141            0.14668684831688042          6.631992467864833e-05             0.7561436801338896
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0             -0.439620035559356             0.4415677790200668            0.04585386662126156             0.6968846143980255
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -0.8471866969456299             0.8790998722511889             0.1848340682723597              0.606584287228212
   6              7.756017263855728                            0.0              4.706250626316242                            0.0            -1.2842873709484195             1.4717317165837795             0.4294060503468753             0.4718215884679938
   7              8.877999452056827                            0.0              5.000002625081528                            0.0            -1.6968931955416604              2.181111769731266              0.716872036839634             0.2973589725739495
   8                           10.0                            0.0                            5.0                            0.0            -2.0544571991199936             2.9455469024256713             1.0170843049359233            0.11276886416639612
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 10
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             0.8639379797371932
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             0.8639017651036645
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0           -0.17021298232327275            0.14465077393285228          6.245802284965407e-05              0.835021810067078
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.5080369207438578             0.4368756282848969           0.053181734705861405             0.7764907161957336
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -0.9830274404972599             0.8702748134004358            0.21301061149660327             0.6864051390723632
   6              7.756017263855728                            0.0              4.706250626316242                            0.0             -1.502545548658988             1.4676265300553037             0.5024302643634595             0.5488009414502898
   7              8.877999452056827                            0.0              5.000002625081528                            0.0            -1.9987518528953903              2.200314949790505             0.8529180850629201            0.36050035026014465
   8                           10.0                            0.0                            5.0                            0.0             -2.432898909308303             3.0056766683908256             1.2231834837682296            0.15619890603440495
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 11
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0              0.942477796076938
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             0.9424386829374863
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0           -0.19276623849845365            0.13900679224818405          4.627785665345385e-05             0.9145490577974722
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0             -0.574903629329218             0.4214931902087035            0.06038152910800898             0.8584087830665134
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -1.1160429771190294             0.8399978824819881             0.2404378327956529              0.770378603920339
   6              7.756017263855728                            0.0              4.706250626316242                            0.0            -1.7201447034149115             1.4257442326387537             0.5745365398747566             0.6345345850693836
   7              8.877999452056827                            0.0              5.000002625081528                            0.0              -2.30543801474823             2.1644201699801298             0.9937529146982937            0.43575318492077103
   8                           10.0                            0.0                            5.0                            0.0            -2.8231449629403027             2.9961314779939308             1.4431191270208261            0.21218212470926834
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 12
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             1.0210176124166828
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             1.0209903512030485
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0           -0.21412251584846853            0.12996212172484234         1.9146269626180157e-05             0.9946841830248873
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.6387075295582836             0.3955682959433955             0.0672438090356513             0.9426379232965871
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -1.2427955197185376             0.7890911290633692            0.26663784125089673             0.8582724820900985
   6              7.756017263855728                            0.0              4.706250626316242                            0.0            -1.9310686968305024              1.346156332838455             0.6433795099149195             0.7292944325671228
   7              8.877999452056827                            0.0              5.000002625081528                            0.0             -2.609240057072954             2.0703606648114903             1.1356840129689747             0.5253186295904217
   8                           10.0                            0.0                            5.0                            0.0            -3.2166644948221057             2.9100311695507233             1.6732820311726453            0.28389219129203097
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 13
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             1.0995574287564276
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             1.0995625457041625
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0           -0.23371720617234715            0.11784688769688556        -1.2051791257405853e-05              1.075409010000106
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.6979656433528909             0.3594262942425578            0.07354676219190104               1.02903308145105
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0             -1.360061781395248             0.7188733574345562            0.29118239403977153             0.9499002759689068
   6              7.756017263855728                            0.0              4.706250626316242                            0.0             -2.129090803334611             1.2303460802327681             0.7067189036195778             0.8327504579153033
   7              8.877999452056827                            0.0              5.000002625081528                            0.0            -2.9014150062171975             1.9165507331827836             1.2740888339814402             0.6313452014785325
   8                           10.0                            0.0                            5.0                            0.0             -3.603279358648468              2.741080625277682             1.9085091536584873              0.375329593538632
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 14
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             1.1780972450961724
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             1.1781478459169605
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0           -0.25106730135874855            0.10306971087399265        -3.4731521318942526e-05               1.15675299165552
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.7511830367983858             0.3136931581650781            0.07907817969617081             1.1171989442796304
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -1.4649528181315068             0.6310006406549908            0.31358949549913984              1.045286978043273
   6              7.756017263855728                            0.0              4.706250626316242                            0.0             -2.308109630579226             1.0812790411301567              0.762728581432782             0.9438144009766047
   7              8.877999452056827                            0.0              5.000002625081528                            0.0            -3.1722937807552665             1.7036309565620391             1.4034324939806853             0.7554017423271387
   8                           10.0                            0.0                            5.0                            0.0             -3.970923039216263              2.484322999982191             2.1415474486453885             0.4913756974260634
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 15
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             1.2566370614359172
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             1.2567170341544251
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0            -0.2658082839690543            0.08601613595213133         -3.411801803965275e-05             1.2387791835699082
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.7968287928991638            0.25954489105642914            0.08367214242504106             1.2064759410520207
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -1.5549702949221107             0.5272636237858527            0.33320359801114563             1.1447070382312445
   6              7.756017263855728                            0.0              4.706250626316242                            0.0             -2.462550148520119             0.9031953675229084             0.8102670068835831              1.060763449373911
   7              8.877999452056827                            0.0              5.000002625081528                            0.0             -3.411621706419213             1.4353481723051345             1.5175876491745601             0.8976057071541285
   8                           10.0                            0.0                            5.0                            0.0            -4.3055191589323245             2.1374128463334614              2.362543612858544             0.6375590859304268
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 16
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             1.3351768777756623
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             1.3352393931176814
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0             -0.277689193074389            0.06691405026124146         -3.332205931627641e-06              1.321493622612605
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.8334279746035804            0.19897714641894743            0.08724975236935961              1.296242928046263
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -1.6279663617763402            0.40942127097914793             0.3491770165610424             1.2483561525832967
   6              7.756017263855728                            0.0              4.706250626316242                            0.0            -2.5877347418964174             0.7010245484399704             0.8488624781841141             1.1819346773867172
   7              8.877999452056827                            0.0              5.000002625081528                            0.0             -3.609333069788036             1.1191343714861601             1.6106812757705917             1.0556837558822958
   8                           10.0                            0.0                            5.0                            0.0             -4.591318383925357             1.7023440991783323              2.558921273298017             0.8192044705328804
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 17
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0              1.413716694115407
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             1.4137296809357984
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0            -0.2864941413158899           0.045826326423156774         3.8335775485176526e-05             1.4046827680498353
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.8598741421708649            0.13466954048457053            0.08984421459229885             1.3865023313179157
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -1.6819957788432198             0.2794194825687613             0.3606667236569079             1.3555499761625622
   6              7.756017263855728                            0.0              4.706250626316242                            0.0            -2.6800516930717295            0.47971738476709147             0.8781576516893637             1.3067860605358261
   7              8.877999452056827                            0.0              5.000002625081528                            0.0            -3.7567159220097412             0.7658183201455425             1.6783515390061146             1.2246668198075061
   8                           10.0                            0.0                            5.0                            0.0             -4.811916458556517              1.187555207220756              2.715942645215419             1.0392967340426291
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 18
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             1.4922565104551517
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             1.4922361659463297
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0           -0.29193529781831273           0.023108674637910047         3.7015554229302694e-05             1.4878658647873628
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.8757979820071764            0.06855504474982597            0.09156459548136198              1.477931780253158
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -1.7151838760955744            0.14082888914018818             0.3672060100369752             1.4639498090104082
   6              7.756017263855728                            0.0              4.706250626316242                            0.0            -2.7368087260667053            0.24421377511852044             0.8970686635507796              1.436186018381366
   7              8.877999452056827                            0.0              5.000002625081528                            0.0              -3.84743853800207            0.38848513285310915             1.7186966720922499             1.3979829976663933
   8                           10.0                            0.0                            5.0                            0.0             -4.951942071516129             0.6108345542101187             2.8183192355651077              1.294312874719302
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 19
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             1.5707963267948966
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0              1.570796316704084
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0            -0.2937546554910746          4.497104185842758e-09         2.9046659171250155e-06             1.5707963080815694
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.8811921542360261         1.7752085983509334e-08             0.0922675139830873              1.570796299107278
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -1.7262716378426246          4.237054228203051e-08              0.369159994805238              1.570796290378022
   6              7.756017263855728                            0.0              4.706250626316242                            0.0            -2.7560304604757064          8.250885236411446e-08             0.9037449262266586             1.5707962765632217
   7              8.877999452056827                            0.0              5.000002625081528                            0.0            -3.8780152886528256         1.4088087535391914e-07             1.7319789993987076              1.570796260169795
   8                           10.0                            0.0                            5.0                            0.0             -5.000018476607975          2.312955614155621e-07             2.8539817766350097              1.570796217627863
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 20
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             1.6493361431346414
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             1.6493564274827541
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0           -0.29193529778667937           -0.02310864656281674         3.7015496693992844e-05              1.653726676416368
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.8757979860929641           -0.06855494125564542            0.09156459708527942             1.6636607097695226
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -1.7151838929586312           -0.14082863084428204            0.36720601686245136             1.6776426222390493
   6              7.756017263855728                            0.0              4.706250626316242                            0.0             -2.736808766130806           -0.24421328602950423             0.8970686896075417             1.7054063422982646
   7              8.877999452056827                            0.0              5.000002625081528                            0.0            -3.8474386177112496             -0.388484292106075             1.7186967314364185             1.7436092523866782
   8                           10.0                            0.0                            5.0                            0.0            -4.9519422174147625            -0.6108331965581816              2.818319400413177              1.847279146932603
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 21
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             1.7278759594743864
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0             1.7278628744129187
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0            -0.2864941433492474          -0.045826280960446615           3.83359281865836e-05             1.7369096999518747
   4              5.881184236891341                            0.0             3.2737385437572044                            0.0            -0.8598741626781479           -0.13466936611822425            0.08984421851246038             1.7550900584313323
   5              6.726261081012709                            0.0             4.1188159578226555                            0.0            -1.6819958472206018            -0.2794190632613042            0.36066674962783285             1.7860423087949788
   6              7.756017263855728                            0.0              4.706250626316242                            0.0            -2.6800518439097916           -0.47971659747320483             0.8781577316504983             1.8348061266120943
   7              8.877999452056827                            0.0              5.000002625081528                            0.0            -3.7567162137249337            -0.7658169659372773             1.6783517400176269             1.9169251673124494
   8                           10.0                            0.0                            5.0                            0.0             -4.811916958413394            -1.1875531139190671             2.7159431599656374              2.102294979183319
# Kratos Output Displacements 
#
# curve_a.CurveGeometry3D
# solution step :: 22
# Id                        Init x:                        Init y:                        Init z:                Init rotartion:                         Disp x                         Disp y                         Disp z                  Disp rotation
#***********************************************************************************************************************************************************************************************************************************************************#
   1                            5.0                            0.0                            0.0                            0.0                            0.0                            0.0                            0.0             1.8064157758141313
   2              4.999997361104411                            0.0             1.1220004330310591                            0.0                            0.0                            0.0                            0.0              1.806353202514374
   3              5.293749377517372                            0.0             2.2439831255498914                            0.0            -0.2776891956102734           -0.06691402415544363         -3.332095708685756e-06             1.8200989212846097
